#options: 640x360 fps=30000/1001 timebase=1001/30000 bitdepth=8 cabac=1 ref=1 deblock=1:0:0 analyse=0x1:0 me=dia subme=2 psy=1 psy_rd=1.00:0.00 mixed_ref=0 me_range=16 chroma_me=1 trellis=0 8x8dct=0 cqm=0 deadzone=21,11 fast_pskip=1 chroma_qp_offset=0 threads=6 lookahead_threads=2 sliced_threads=0 nr=0 decimate=1 interlaced=0 bluray_compat=0 constrained_intra=0 bframes=3 b_pyramid=2 b_adapt=1 b_bias=0 direct=3 weightb=1 open_gop=0 weightp=2 keyint=250 keyint_min=25 scenecut=40 intra_refresh=0 rc_lookahead=50 rc=cbr mbtree=1 bitrate=400 ratetol=1.0 qcomp=0.60 qpmin=0 qpmax=69 qpstep=4 vbv_maxrate=400 vbv_bufsize=800 nal_hrd=none filler=0 ip_ratio=1.40 aq=1:1.00
in:315 out:316 type:b dur:2 cpbdur:2 q:28.42 aq:25.78 tex:86 mv:60 misc:222 imb:0 pmb:21 smb:899 d:s ref:0 ;
in:317 out:317 type:I dur:2 cpbdur:2 q:24.85 aq:22.39 tex:73277 mv:32976 misc:115 imb:920 pmb:0 smb:0 d:s ref:;
in:318 out:318 type:P dur:2 cpbdur:2 q:26.68 aq:24.03 tex:30464 mv:6049 misc:599 imb:179 pmb:422 smb:319 d:s ref:0 ;
in:319 out:319 type:P dur:2 cpbdur:2 q:28.35 aq:25.93 tex:28219 mv:6435 misc:554 imb:242 pmb:406 smb:272 d:s ref:0 ;
in:322 out:320 type:P dur:2 cpbdur:2 q:28.30 aq:25.45 tex:47324 mv:8337 misc:355 imb:490 pmb:363 smb:67 d:s ref:0 ;
in:320 out:321 type:B dur:2 cpbdur:2 q:28.35 aq:25.21 tex:16436 mv:6550 misc:806 imb:77 pmb:508 smb:335 d:s ref:0 ;
in:321 out:322 type:b dur:2 cpbdur:2 q:28.35 aq:24.72 tex:182 mv:104 misc:234 imb:1 pmb:29 smb:890 d:- ref:0 ;
in:324 out:323 type:P dur:2 cpbdur:2 q:28.44 aq:25.02 tex:49639 mv:8051 misc:494 imb:368 pmb:453 smb:99 d:s ref:0 w:0,1,1 ;
in:323 out:324 type:b dur:2 cpbdur:2 q:28.43 aq:27.32 tex:13142 mv:6235 misc:807 imb:78 pmb:382 smb:460 d:s ref:0 ;
in:328 out:325 type:P dur:2 cpbdur:2 q:29.70 aq:26.50 tex:34721 mv:9051 misc:460 imb:179 pmb:677 smb:64 d:s ref:0 w:0,1,2 ;
in:326 out:326 type:B dur:2 cpbdur:2 q:29.67 aq:25.78 tex:13800 mv:6847 misc:809 imb:21 pmb:614 smb:285 d:s ref:0 ;
in:325 out:327 type:b dur:2 cpbdur:2 q:29.65 aq:32.00 tex:18 mv:11 misc:131 imb:0 pmb:2 smb:918 d:s ref:0 ;
in:327 out:328 type:b dur:2 cpbdur:2 q:29.68 aq:31.88 tex:41 mv:14 misc:145 imb:0 pmb:3 smb:917 d:- ref:0 ;
in:332 out:329 type:P dur:2 cpbdur:2 q:31.11 aq:27.78 tex:25216 mv:8804 misc:564 imb:364 pmb:445 smb:111 d:s ref:0 ;
in:330 out:330 type:B dur:2 cpbdur:2 q:31.08 aq:27.41 tex:18641 mv:7172 misc:643 imb:131 pmb:400 smb:389 d:s ref:0 ;
in:329 out:331 type:b dur:2 cpbdur:2 q:31.06 aq:30.45 tex:5116 mv:3263 misc:765 imb:21 pmb:292 smb:607 d:s ref:0 ;
in:331 out:332 type:b dur:2 cpbdur:2 q:31.09 aq:30.61 tex:94 mv:151 misc:275 imb:0 pmb:45 smb:875 d:- ref:0 ;
in:336 out:333 type:P dur:2 cpbdur:2 q:31.59 aq:27.45 tex:24728 mv:8598 misc:466 imb:339 pmb:458 smb:123 d:s ref:0 ;
in:334 out:334 type:B dur:2 cpbdur:2 q:31.58 aq:29.12 tex:6066 mv:4488 misc:862 imb:58 pmb:364 smb:498 d:s ref:0 ;
in:333 out:335 type:b dur:2 cpbdur:2 q:31.57 aq:30.48 tex:5485 mv:4111 misc:764 imb:60 pmb:302 smb:558 d:s ref:0 ;
in:335 out:336 type:b dur:2 cpbdur:2 q:31.58 aq:28.96 tex:119 mv:75 misc:222 imb:0 pmb:27 smb:893 d:- ref:0 ;
in:340 out:337 type:P dur:2 cpbdur:2 q:31.89 aq:26.90 tex:22822 mv:7567 misc:579 imb:268 pmb:461 smb:191 d:s ref:0 ;
in:338 out:338 type:B dur:2 cpbdur:2 q:31.88 aq:27.68 tex:5106 mv:4358 misc:792 imb:36 pmb:335 smb:549 d:s ref:0 ;
in:337 out:339 type:b dur:2 cpbdur:2 q:31.88 aq:30.64 tex:4440 mv:4010 misc:678 imb:38 pmb:276 smb:606 d:s ref:0 ;
in:339 out:340 type:b dur:2 cpbdur:2 q:31.88 aq:24.97 tex:46 mv:157 misc:293 imb:0 pmb:39 smb:881 d:- ref:0 ;
in:344 out:341 type:P dur:2 cpbdur:2 q:31.53 aq:27.44 tex:19744 mv:7225 misc:623 imb:226 pmb:503 smb:191 d:s ref:0 ;
in:342 out:342 type:B dur:2 cpbdur:2 q:31.88 aq:29.61 tex:3062 mv:4188 misc:790 imb:28 pmb:316 smb:576 d:s ref:0 ;
in:341 out:343 type:b dur:2 cpbdur:2 q:31.88 aq:24.68 tex:77 mv:298 misc:449 imb:0 pmb:91 smb:829 d:s ref:0 ;
in:343 out:344 type:b dur:2 cpbdur:2 q:31.88 aq:29.46 tex:1955 mv:3297 misc:628 imb:19 pmb:227 smb:674 d:- ref:0 ;
in:346 out:345 type:P dur:2 cpbdur:2 q:30.98 aq:26.30 tex:25431 mv:6658 misc:639 imb:189 pmb:550 smb:181 d:s ref:0 ;
in:345 out:346 type:b dur:2 cpbdur:2 q:31.52 aq:25.09 tex:65 mv:164 misc:451 imb:0 pmb:87 smb:833 d:s ref:0 ;
in:350 out:347 type:P dur:2 cpbdur:2 q:30.50 aq:25.70 tex:27828 mv:8204 misc:512 imb:168 pmb:667 smb:85 d:s ref:0 ;
in:348 out:348 type:B dur:2 cpbdur:2 q:30.97 aq:28.65 tex:3859 mv:4616 misc:853 imb:13 pmb:382 smb:525 d:s ref:0 ;
in:347 out:349 type:b dur:2 cpbdur:2 q:30.98 aq:28.30 tex:1214 mv:2703 misc:715 imb:3 pmb:216 smb:701 d:s ref:0 ;
in:349 out:350 type:b dur:2 cpbdur:2 q:30.97 aq:31.12 tex:1849 mv:2619 misc:796 imb:5 pmb:263 smb:652 d:- ref:0 ;
in:354 out:351 type:P dur:2 cpbdur:2 q:30.53 aq:28.00 tex:21836 mv:7280 misc:636 imb:291 pmb:435 smb:194 d:s ref:0 ;
in:352 out:352 type:B dur:2 cpbdur:2 q:30.52 aq:24.72 tex:135 mv:144 misc:377 imb:0 pmb:57 smb:863 d:s ref:0 ;
in:351 out:353 type:b dur:2 cpbdur:2 q:30.52 aq:22.00 tex:0 mv:0 misc:120 imb:0 pmb:0 smb:920 d:s ref:0 ;
in:353 out:354 type:b dur:2 cpbdur:2 q:30.52 aq:27.70 tex:8153 mv:5977 misc:654 imb:62 pmb:381 smb:477 d:- ref:0 ;
in:357 out:355 type:P dur:2 cpbdur:2 q:30.12 aq:28.11 tex:23807 mv:7809 misc:472 imb:379 pmb:377 smb:164 d:s ref:0 ;
in:355 out:356 type:B dur:2 cpbdur:2 q:30.52 aq:27.85 tex:14319 mv:8229 misc:660 imb:100 pmb:471 smb:349 d:s ref:0 ;
in:356 out:357 type:b dur:2 cpbdur:2 q:30.51 aq:23.47 tex:47 mv:77 misc:188 imb:0 pmb:21 smb:899 d:- ref:0 ;
in:358 out:358 type:P dur:2 cpbdur:2 q:29.69 aq:26.48 tex:33274 mv:8504 misc:470 imb:370 pmb:413 smb:137 d:s ref:0 ;
in:359 out:359 type:P dur:2 cpbdur:2 q:29.73 aq:25.95 tex:24299 mv:6204 misc:665 imb:183 pmb:487 smb:250 d:s ref:0 ;
in:363 out:360 type:P dur:2 cpbdur:2 q:30.43 aq:26.23 tex:41437 mv:8306 misc:521 imb:358 pmb:421 smb:141 d:s ref:0 ;
in:361 out:361 type:B dur:2 cpbdur:2 q:30.42 aq:26.64 tex:12518 mv:5708 misc:662 imb:50 pmb:441 smb:429 d:s ref:0 ;
in:360 out:362 type:b dur:2 cpbdur:2 q:30.41 aq:29.39 tex:218 mv:178 misc:412 imb:0 pmb:78 smb:842 d:s ref:0 ;
in:362 out:363 type:b dur:2 cpbdur:2 q:30.42 aq:30.64 tex:9777 mv:4525 misc:666 imb:57 pmb:308 smb:555 d:- ref:0 ;
in:366 out:364 type:P dur:2 cpbdur:2 q:30.01 aq:26.50 tex:35216 mv:8238 misc:586 imb:273 pmb:493 smb:154 d:s ref:0 w:6,63,1,6,61,6,64,0 ;
in:364 out:365 type:B dur:2 cpbdur:2 q:30.43 aq:26.03 tex:119 mv:103 misc:298 imb:0 pmb:31 smb:889 d:s ref:0 ;
in:365 out:366 type:b dur:2 cpbdur:2 q:30.42 aq:29.22 tex:272 mv:184 misc:400 imb:0 pmb:50 smb:870 d:- ref:0 ;
in:370 out:367 type:P dur:2 cpbdur:2 q:33.43 aq:28.37 tex:26606 mv:8555 misc:487 imb:329 pmb:478 smb:113 d:s ref:0 ;
in:368 out:368 type:B dur:2 cpbdur:2 q:33.36 aq:31.09 tex:7153 mv:5416 misc:743 imb:40 pmb:409 smb:471 d:s ref:0 ;
in:367 out:369 type:b dur:2 cpbdur:2 q:33.32 aq:33.39 tex:3335 mv:3533 misc:732 imb:18 pmb:275 smb:627 d:s ref:0 ;
in:369 out:370 type:b dur:2 cpbdur:2 q:33.39 aq:31.63 tex:2169 mv:2777 misc:806 imb:15 pmb:264 smb:641 d:- ref:0 ;
in:374 out:371 type:P dur:2 cpbdur:2 q:29.76 aq:26.99 tex:27437 mv:8010 misc:465 imb:179 pmb:645 smb:96 d:s ref:0 ;
in:372 out:372 type:B dur:2 cpbdur:2 q:33.35 aq:33.11 tex:1467 mv:2684 misc:729 imb:8 pmb:217 smb:695 d:s ref:0 ;
in:371 out:373 type:b dur:2 cpbdur:2 q:33.39 aq:24.00 tex:7 mv:129 misc:304 imb:0 pmb:36 smb:884 d:s ref:0 ;
in:373 out:374 type:b dur:2 cpbdur:2 q:33.31 aq:32.88 tex:860 mv:1726 misc:646 imb:1 pmb:169 smb:750 d:- ref:0 ;
in:376 out:375 type:P dur:2 cpbdur:2 q:29.88 aq:28.03 tex:11465 mv:4726 misc:817 imb:109 pmb:406 smb:405 d:s ref:0 w:7,127,0 ;
in:375 out:376 type:b dur:2 cpbdur:2 q:29.87 aq:28.21 tex:930 mv:476 misc:610 imb:2 pmb:125 smb:793 d:s ref:0 ;
